Random Max Range,Average Numbers Generated
15561000,1574.684000
15562000,1634.832000
15563000,1610.073000
15564000,1602.162000
15565000,1589.479000
15566000,1609.425000
15567000,1578.165000
15568000,1634.175000
15569000,1604.870000
15570000,1595.897000
15571000,1596.341000
15572000,1607.905000
15573000,1584.159000
15574000,1591.076000
15575000,1622.278000
15576000,1629.431000
15577000,1562.138000
15578000,1626.196000
15579000,1601.189000
15580000,1642.050000
15581000,1564.664000
15582000,1604.227000
15583000,1646.324000
15584000,1604.264000
15585000,1650.721000
15586000,1596.769000
15587000,1617.300000
15588000,1628.221000
15589000,1632.920000
15590000,1579.138000
15591000,1595.686000
15592000,1617.915000
15593000,1579.711000
15594000,1610.081000
15595000,1636.663000
15596000,1613.787000
15597000,1646.738000
15598000,1607.285000
15599000,1646.310000
15600000,1624.169000
15601000,1636.820000
15602000,1570.300000
15603000,1625.956000
15604000,1617.547000
15605000,1574.696000
15606000,1638.843000
15607000,1610.770000
15608000,1610.322000
15609000,1567.103000
15610000,1603.239000
15611000,1608.179000
15612000,1566.071000
15613000,1606.334000
15614000,1563.556000
15615000,1685.932000
15616000,1633.532000
15617000,1577.767000
15618000,1553.626000
15619000,1626.755000
15620000,1615.570000
15621000,1628.995000
15622000,1606.434000
15623000,1583.999000
15624000,1614.995000
15625000,1560.505000
15626000,1622.228000
15627000,1626.914000
15628000,1647.906000
15629000,1602.861000
15630000,1583.693000
15631000,1631.140000
15632000,1605.965000
15633000,1618.727000
15634000,1608.668000
15635000,1570.644000
15636000,1571.677000
15637000,1673.489000
15638000,1615.024000
15639000,1642.931000
15640000,1600.028000
15641000,1574.031000
15642000,1610.447000
15643000,1618.700000
15644000,1567.518000
15645000,1581.358000
15646000,1642.530000
15647000,1591.384000
15648000,1572.976000
15649000,1604.800000
15650000,1677.182000
15651000,1644.299000
15652000,1582.499000
15653000,1599.764000
15654000,1609.374000
15655000,1624.800000
15656000,1590.274000
15657000,1598.376000
15658000,1568.637000
15659000,1552.102000
15660000,1621.029000
15661000,1622.802000
15662000,1622.440000
15663000,1616.390000
15664000,1594.079000
15665000,1611.554000
15666000,1603.166000
15667000,1642.335000
15668000,1624.319000
15669000,1582.350000
15670000,1607.144000
15671000,1631.120000
15672000,1626.557000
15673000,1616.863000
15674000,1592.694000
15675000,1628.235000
15676000,1582.799000
15677000,1611.668000
15678000,1570.566000
15679000,1584.240000
15680000,1599.319000
15681000,1596.840000
15682000,1624.546000
15683000,1625.690000
15684000,1649.866000
15685000,1571.695000
15686000,1663.044000
15687000,1576.451000
15688000,1625.765000
15689000,1611.603000
15690000,1622.207000
15691000,1627.569000
15692000,1582.667000
15693000,1604.845000
15694000,1604.771000
15695000,1601.556000
15696000,1626.681000
15697000,1599.536000
15698000,1617.749000
15699000,1634.463000
15700000,1620.432000
15701000,1670.599000
15702000,1540.248000
15703000,1587.608000
15704000,1598.495000
15705000,1584.858000
15706000,1595.806000
15707000,1620.752000
15708000,1652.728000
15709000,1645.127000
15710000,1633.946000
15711000,1642.198000
15712000,1604.580000
15713000,1651.180000
15714000,1584.140000
15715000,1566.790000
15716000,1618.582000
15717000,1598.322000
15718000,1606.468000
15719000,1654.055000
15720000,1580.415000
15721000,1546.880000
15722000,1655.443000
15723000,1607.845000
15724000,1573.969000
15725000,1618.599000
15726000,1652.785000
15727000,1622.101000
15728000,1604.613000
15729000,1619.903000
15730000,1632.928000
15731000,1584.486000
15732000,1614.083000
15733000,1588.908000
15734000,1581.600000
15735000,1675.231000
15736000,1652.811000
15737000,1629.680000
15738000,1654.304000
15739000,1570.791000
15740000,1613.629000
15741000,1611.154000
15742000,1587.232000
15743000,1631.861000
15744000,1654.322000
15745000,1636.402000
15746000,1576.910000
15747000,1620.850000
15748000,1662.669000
15749000,1623.113000
15750000,1638.046000
15751000,1582.889000
15752000,1615.395000
15753000,1619.206000
15754000,1603.603000
15755000,1605.858000
15756000,1568.633000
15757000,1648.670000
15758000,1640.780000
15759000,1631.368000
15760000,1584.938000
15761000,1643.299000
15762000,1601.164000
15763000,1619.825000
15764000,1627.857000
15765000,1565.093000
15766000,1621.297000
15767000,1610.304000
15768000,1631.461000
15769000,1554.600000
15770000,1645.807000
15771000,1634.729000
15772000,1579.618000
15773000,1583.555000
15774000,1556.339000
15775000,1596.962000
15776000,1642.204000
15777000,1604.072000
15778000,1638.750000
15779000,1575.553000
15780000,1633.341000
15781000,1587.529000
15782000,1586.553000
15783000,1595.129000
15784000,1604.685000
15785000,1624.572000
15786000,1621.975000
15787000,1641.057000
15788000,1602.347000
15789000,1597.863000
15790000,1601.015000
15791000,1646.282000
15792000,1569.196000
15793000,1586.835000
15794000,1603.050000
15795000,1590.537000
15796000,1592.884000
15797000,1629.168000
15798000,1570.143000
15799000,1591.951000
15800000,1633.662000
15801000,1612.717000
15802000,1601.906000
15803000,1603.744000
15804000,1564.788000
15805000,1591.309000
15806000,1605.057000
15807000,1605.423000
15808000,1578.314000
15809000,1657.515000
15810000,1595.910000
15811000,1562.358000
15812000,1613.432000
15813000,1641.829000
15814000,1632.083000
15815000,1646.537000
15816000,1650.926000
15817000,1625.154000
15818000,1588.321000
15819000,1609.085000
15820000,1642.038000
15821000,1646.377000
15822000,1630.581000
15823000,1604.813000
15824000,1607.595000
15825000,1595.471000
15826000,1558.139000
15827000,1618.440000
15828000,1629.910000
15829000,1647.709000
15830000,1606.856000
15831000,1639.704000
15832000,1600.240000
15833000,1608.561000
15834000,1583.338000
15835000,1576.413000
15836000,1606.996000
15837000,1607.316000
15838000,1578.599000
15839000,1595.595000
15840000,1655.874000
15841000,1628.913000
15842000,1618.127000
15843000,1618.083000
15844000,1614.568000
15845000,1635.343000
15846000,1637.184000
15847000,1630.575000
15848000,1598.540000
15849000,1646.614000
15850000,1627.570000
15851000,1632.302000
15852000,1637.016000
15853000,1665.557000
15854000,1573.609000
15855000,1614.241000
15856000,1674.324000
15857000,1586.831000
15858000,1636.071000
15859000,1592.161000
15860000,1627.057000
15861000,1587.800000
15862000,1637.609000
15863000,1600.195000
15864000,1635.847000
15865000,1605.044000
15866000,1630.936000
15867000,1612.395000
15868000,1595.281000
15869000,1608.332000
15870000,1575.063000
15871000,1588.236000
15872000,1662.993000
15873000,1611.916000
15874000,1629.923000
15875000,1611.139000
15876000,1581.333000
15877000,1630.401000
15878000,1608.704000
15879000,1616.928000
15880000,1598.789000
15881000,1579.742000
15882000,1607.218000
15883000,1643.830000
15884000,1613.493000
15885000,1621.228000
15886000,1615.639000
15887000,1570.367000
15888000,1651.868000
15889000,1586.538000
15890000,1626.880000
15891000,1599.809000
15892000,1652.332000
15893000,1576.242000
15894000,1608.647000
15895000,1649.853000
15896000,1615.946000
15897000,1565.284000
15898000,1685.874000
15899000,1588.238000
15900000,1635.269000
15901000,1647.752000
15902000,1587.783000
15903000,1572.293000
15904000,1604.764000
15905000,1659.425000
15906000,1647.595000
15907000,1604.963000
15908000,1647.945000
15909000,1607.335000
15910000,1569.750000
15911000,1648.860000
15912000,1658.475000
15913000,1610.182000
15914000,1611.131000
15915000,1587.978000
15916000,1623.389000
15917000,1615.675000
15918000,1607.401000
15919000,1574.860000
15920000,1673.902000
15921000,1641.166000
15922000,1611.496000
15923000,1642.074000
15924000,1628.677000
15925000,1620.104000
15926000,1627.735000
15927000,1590.625000
15928000,1573.485000
15929000,1587.653000
15930000,1621.763000
15931000,1675.987000
15932000,1610.528000
15933000,1630.372000
15934000,1590.859000
15935000,1597.427000
15936000,1629.652000
15937000,1631.126000
15938000,1603.966000
15939000,1668.523000
15940000,1589.173000
15941000,1626.211000
15942000,1634.955000
15943000,1573.018000
15944000,1626.920000
15945000,1602.837000
15946000,1628.499000
15947000,1609.826000
15948000,1630.712000
15949000,1634.601000
15950000,1633.978000
15951000,1631.176000
15952000,1628.446000
15953000,1641.037000
15954000,1636.831000
15955000,1568.823000
15956000,1662.759000
15957000,1672.174000
15958000,1644.456000
15959000,1617.485000
15960000,1611.645000
15961000,1619.620000
15962000,1599.759000
15963000,1599.324000
15964000,1648.799000
15965000,1607.689000
15966000,1654.348000
15967000,1647.428000
15968000,1558.864000
15969000,1570.677000
15970000,1635.981000
15971000,1640.510000
15972000,1645.168000
15973000,1577.852000
15974000,1618.166000
15975000,1656.588000
15976000,1589.223000
15977000,1610.418000
15978000,1650.990000
15979000,1630.382000
15980000,1659.757000
15981000,1602.726000
15982000,1645.250000
15983000,1570.969000
15984000,1635.676000
15985000,1649.888000
15986000,1611.431000
15987000,1665.145000
15988000,1657.946000
15989000,1638.543000
15990000,1619.214000
15991000,1583.273000
15992000,1589.636000
15993000,1609.336000
15994000,1653.609000
15995000,1603.685000
15996000,1609.066000
15997000,1573.103000
15998000,1598.861000
15999000,1673.647000
16000000,1642.840000
16001000,1629.921000
16002000,1610.392000
16003000,1624.840000
16004000,1594.307000
16005000,1645.712000
16006000,1607.169000
16007000,1643.037000
16008000,1626.581000
16009000,1621.706000
16010000,1582.477000
16011000,1624.445000
16012000,1641.834000
16013000,1611.330000
16014000,1680.946000
16015000,1569.722000
16016000,1699.299000
16017000,1631.746000
16018000,1689.416000
16019000,1637.481000
16020000,1603.633000
16021000,1589.216000
16022000,1598.309000
16023000,1586.629000
16024000,1621.006000
16025000,1654.212000
16026000,1568.204000
16027000,1576.214000
16028000,1656.768000
16029000,1644.055000
16030000,1623.520000
16031000,1634.957000
16032000,1632.480000
16033000,1644.074000
16034000,1595.141000
16035000,1629.641000
16036000,1591.457000
16037000,1646.371000
16038000,1658.532000
16039000,1626.573000
16040000,1635.763000
16041000,1667.387000
16042000,1669.562000
16043000,1619.328000
16044000,1603.432000
16045000,1652.484000
16046000,1644.728000
16047000,1603.837000
16048000,1682.573000
16049000,1641.513000
16050000,1670.396000
16051000,1618.055000
16052000,1631.048000
16053000,1642.073000
16054000,1642.171000
16055000,1617.919000
16056000,1558.256000
16057000,1597.176000
16058000,1594.077000
16059000,1653.123000
16060000,1635.482000
16061000,1596.239000
16062000,1602.143000
16063000,1640.590000
16064000,1592.485000
16065000,1655.801000
16066000,1627.215000
16067000,1625.509000
16068000,1604.570000
16069000,1582.255000
16070000,1627.627000
16071000,1555.602000
16072000,1646.780000
16073000,1637.552000
16074000,1620.253000
16075000,1598.438000
16076000,1626.462000
16077000,1683.229000
16078000,1663.200000
16079000,1655.899000
16080000,1631.685000
16081000,1658.949000
16082000,1583.471000
16083000,1609.952000
16084000,1619.485000
16085000,1615.538000
16086000,1637.429000
16087000,1614.378000
16088000,1626.976000
16089000,1640.206000
16090000,1610.526000
16091000,1646.725000
16092000,1656.983000
16093000,1625.791000
16094000,1580.715000
16095000,1611.893000
16096000,1648.789000
16097000,1627.954000
16098000,1590.357000
16099000,1661.955000
16100000,1612.360000
16101000,1617.464000
16102000,1612.772000
16103000,1597.869000
16104000,1621.233000
16105000,1598.338000
16106000,1609.588000
16107000,1634.056000
16108000,1574.276000
16109000,1634.749000
16110000,1572.575000
16111000,1608.151000
16112000,1589.498000
16113000,1630.212000
16114000,1617.779000
16115000,1599.350000
16116000,1614.804000
16117000,1660.153000
16118000,1590.696000
16119000,1605.981000
16120000,1659.416000
16121000,1645.512000
16122000,1590.470000
16123000,1593.094000
16124000,1660.430000
16125000,1669.571000
16126000,1690.929000
16127000,1634.251000
16128000,1617.168000
16129000,1654.230000
16130000,1631.864000
16131000,1586.549000
16132000,1640.866000
16133000,1627.578000
16134000,1627.336000
16135000,1638.376000
16136000,1670.692000
16137000,1638.878000
16138000,1651.486000
16139000,1633.595000
16140000,1639.362000
16141000,1593.328000
16142000,1635.878000
16143000,1657.078000
16144000,1632.144000
16145000,1662.592000
16146000,1621.974000
16147000,1620.952000
16148000,1649.994000
16149000,1621.928000
16150000,1650.586000
16151000,1614.420000
16152000,1636.027000
16153000,1612.812000
16154000,1621.579000
16155000,1597.920000
16156000,1639.781000
16157000,1617.126000
16158000,1595.733000
16159000,1679.240000
16160000,1647.789000
16161000,1682.617000
16162000,1668.718000
16163000,1672.306000
16164000,1651.125000
16165000,1623.268000
16166000,1621.329000
16167000,1631.758000
16168000,1615.279000
16169000,1662.907000
16170000,1667.864000
16171000,1640.857000
16172000,1645.841000
16173000,1674.944000
16174000,1663.590000
16175000,1581.531000
16176000,1592.296000
16177000,1588.992000
16178000,1647.686000
16179000,1598.995000
16180000,1704.476000
16181000,1625.707000
16182000,1635.739000
16183000,1633.730000
16184000,1631.006000
16185000,1611.166000
16186000,1617.223000
16187000,1605.929000
16188000,1664.952000
16189000,1644.010000
16190000,1664.355000
16191000,1618.799000
16192000,1604.769000
16193000,1645.883000
16194000,1596.644000
16195000,1652.958000
16196000,1673.435000
16197000,1680.693000
16198000,1651.334000
16199000,1580.821000
16200000,1616.339000
16201000,1670.674000
16202000,1698.382000
16203000,1668.710000
16204000,1603.093000
16205000,1627.567000
16206000,1616.214000
16207000,1662.510000
16208000,1617.148000
16209000,1639.236000
16210000,1631.993000
16211000,1564.559000
16212000,1617.743000
16213000,1660.740000
16214000,1646.655000
16215000,1694.449000
16216000,1610.820000
16217000,1623.854000
16218000,1603.487000
16219000,1611.267000
16220000,1597.205000
16221000,1620.970000
16222000,1588.872000
16223000,1608.335000
16224000,1638.566000
16225000,1662.632000
16226000,1656.430000
16227000,1599.132000
16228000,1597.338000
16229000,1684.913000
16230000,1576.836000
16231000,1625.078000
16232000,1597.707000
16233000,1646.191000
16234000,1644.254000
16235000,1613.041000
16236000,1556.674000
16237000,1642.318000
16238000,1650.261000
16239000,1587.997000
16240000,1624.772000
16241000,1676.903000
16242000,1673.167000
16243000,1624.696000
16244000,1672.169000
16245000,1673.123000
16246000,1579.072000
16247000,1650.870000
16248000,1642.901000
16249000,1609.647000
16250000,1625.593000
16251000,1647.892000
16252000,1571.330000
16253000,1619.400000
16254000,1621.575000
16255000,1667.906000
16256000,1651.036000
16257000,1626.598000
16258000,1651.341000
16259000,1625.219000
16260000,1649.388000
16261000,1633.592000
16262000,1626.044000
16263000,1607.600000
16264000,1634.034000
16265000,1661.005000
16266000,1608.788000
16267000,1585.357000
16268000,1628.837000
16269000,1650.369000
16270000,1613.821000
16271000,1643.544000
16272000,1648.718000
16273000,1619.716000
16274000,1655.388000
16275000,1645.769000
16276000,1613.118000
16277000,1637.564000
16278000,1626.654000
16279000,1589.629000
16280000,1620.575000
16281000,1673.389000
16282000,1630.585000
16283000,1637.373000
16284000,1686.689000
16285000,1607.477000
16286000,1668.889000
16287000,1668.940000
16288000,1658.930000
16289000,1651.575000
16290000,1651.614000
16291000,1648.117000
16292000,1631.461000
16293000,1631.495000
16294000,1656.708000
16295000,1612.661000
16296000,1659.022000
16297000,1633.666000
16298000,1668.810000
16299000,1627.840000
16300000,1580.128000
16301000,1569.806000
16302000,1641.582000
16303000,1601.474000
16304000,1633.465000
16305000,1628.183000
